0.5 0.3; 63.43904064 -87.86742172 109.0739507 105.16922052; 0.17413339 0.15789392 0.16461498 0.14045063
0.5 0.3; 63.46035976 -87.92471686 109.09726849 105.18654231; 0.17416354 0.15784736 0.1645767 0.14045559
0.5 0.3; 63.48167888 -87.98201199 109.12058628 105.20386409; 0.17419368 0.1578008 0.16453842 0.14046056
0.5 0.3; 63.502998 -88.03930713 109.14390406 105.22118588; 0.17422382 0.15775424 0.16450014 0.14046553
0.5 0.3; 63.52431712 -88.09660227 109.16722185 105.23850766; 0.17425397 0.15770768 0.16446186 0.14047049
0.5 0.3; 63.54563624 -88.1538974 109.19053964 105.25582945; 0.17428411 0.15766112 0.16442358 0.14047546
0.5 0.3; 63.56695536 -88.21119254 109.21385743 105.27315123; 0.17431425 0.15761456 0.1643853 0.14048042
0.5 0.3; 63.58827448 -88.26848767 109.23717522 105.29047302; 0.1743444 0.15756801 0.16434702 0.14048539
0.5 0.3; 63.6095936 -88.32578281 109.260493 105.3077948; 0.17437454 0.15752145 0.16430874 0.14049036
0.5 0.3; 63.63091272 -88.38307795 109.28381079 105.32511659; 0.17440468 0.15747489 0.16427047 0.14049532
0.5 0.3; 63.65223185 -88.44037308 109.30712858 105.34243837; 0.17443483 0.15742833 0.16423219 0.14050029
0.5 0.3; 63.67355097 -88.49766822 109.33044637 105.35976016; 0.17446497 0.15738177 0.16419391 0.14050526
0.5 0.3; 63.69487009 -88.55496336 109.35376416 105.37708195; 0.17449511 0.15733521 0.16415563 0.14051022
0.5 0.3; 63.71618921 -88.61225849 109.37708195 105.39440373; 0.17452526 0.15728865 0.16411735 0.14051519
0.5 0.3; 63.73750833 -88.66955363 109.40039973 105.41172552; 0.1745554 0.15724209 0.16407907 0.14052015
0.5 0.3; 63.75882745 -88.72684877 109.42371752 105.4290473; 0.17458555 0.15719553 0.16404079 0.14052512
0.5 0.3; 63.78014657 -88.7841439 109.44703531 105.44636909; 0.17461569 0.15714897 0.16400251 0.14053009
0.5 0.3; 63.80146569 -88.84143904 109.4703531 105.46369087; 0.17464583 0.15710242 0.16396423 0.14053505
0.5 0.3; 63.82278481 -88.89873418 109.49367089 105.48101266; 0.17467598 0.15705586 0.16392595 0.14054002
0.5 0.3; 63.84410393 -88.95602931 109.51698867 105.49833444; 0.17470612 0.1570093 0.16388768 0.14054499
0.5 0.3; 63.86542305 -89.01332445 109.54030646 105.51565623; 0.17473626 0.15696274 0.1638494 0.14054995
0.5 0.3; 63.88674217 -89.07061959 109.56362425 105.53297801; 0.17476641 0.15691618 0.16381112 0.14055492
0.5 0.3; 63.90806129 -89.12791472 109.58694204 105.5502998; 0.17479655 0.15686962 0.16377284 0.14055988
0.5 0.3; 63.92938041 -89.18520986 109.61025983 105.56762159; 0.17482669 0.15682306 0.16373456 0.14056485
0.5 0.3; 63.95069953 -89.242505 109.63357761 105.58494337; 0.17485684 0.1567765 0.16369628 0.14056982
0.5 0.3; 63.97201865 -89.29980013 109.6568954 105.60226516; 0.17488698 0.15672994 0.163658 0.14057478
0.5 0.3; 63.99333777 -89.35709527 109.68021319 105.61958694; 0.17491713 0.15668338 0.16361972 0.14057975
0.5 0.3; 64.0146569 -89.41439041 109.70353098 105.63690873; 0.17494727 0.15663682 0.16358144 0.14058472
0.5 0.3; 64.03597602 -89.47168554 109.72684877 105.65423051; 0.17497741 0.15659027 0.16354316 0.14058968
0.5 0.3; 64.05729514 -89.52898068 109.75016656 105.6715523; 0.17500756 0.15654371 0.16350489 0.14059465
0.5 0.3; 64.07861426 -89.58627582 109.77348434 105.68887408; 0.1750377 0.15649715 0.16346661 0.14059961
0.5 0.3; 64.09993338 -89.64357095 109.79680213 105.70619587; 0.17506784 0.15645059 0.16342833 0.14060458
0.5 0.3; 64.1212525 -89.70086609 109.82011992 105.72351765; 0.17509799 0.15640403 0.16339005 0.14060955
0.5 0.3; 64.14257162 -89.75816123 109.84343771 105.74083944; 0.17512813 0.15635747 0.16335177 0.14061451
0.5 0.3; 64.16389074 -89.81545636 109.8667555 105.75816123; 0.17515827 0.15631091 0.16331349 0.14061948
0.5 0.3; 64.18520986 -89.8727515 109.89007328 105.77548301; 0.17518842 0.15626435 0.16327521 0.14062444
0.5 0.3; 64.20652898 -89.93004664 109.91339107 105.7928048; 0.17521856 0.15621779 0.16323693 0.14062941
0.5 0.3; 64.2278481 -89.98734177 109.93670886 105.81012658; 0.1752487 0.15617123 0.16319865 0.14063438
0.5 0.3; 64.24916722 -90.04463691 109.96002665 105.82744837; 0.17527885 0.15612468 0.16316037 0.14063934
0.5 0.3; 64.27048634 -90.10193205 109.98334444 105.84477015; 0.17530899 0.15607812 0.1631221 0.14064431
0.5 0.3; 64.29180546 -90.15922718 110.00666223 105.86209194; 0.17533914 0.15603156 0.16308382 0.14064928
0.5 0.3; 64.31312458 -90.21652232 110.02998001 105.87941372; 0.17536928 0.155985 0.16304554 0.14065424
0.5 0.3; 64.3344437 -90.27381746 110.0532978 105.89673551; 0.17539942 0.15593844 0.16300726 0.14065921
0.5 0.3; 64.35576282 -90.33111259 110.07661559 105.9140573; 0.17542957 0.15589188 0.16296898 0.14066417
0.5 0.3; 64.37708195 -90.38840773 110.09993338 105.93137908; 0.17545971 0.15584532 0.1629307 0.14066914
0.5 0.3; 64.39840107 -90.44570286 110.12325117 105.94870087; 0.17548985 0.15579876 0.16289242 0.14067411
0.5 0.3; 64.41972019 -90.502998 110.14656895 105.96602265; 0.17552 0.1557522 0.16285414 0.14067907
0.5 0.3; 64.44103931 -90.56029314 110.16988674 105.98334444; 0.17555014 0.15570564 0.16281586 0.14068404
0.5 0.3; 64.46235843 -90.61758827 110.19320453 106.00066622; 0.17558028 0.15565908 0.16277758 0.14068901
0.5 0.3; 64.48367755 -90.67488341 110.21652232 106.01798801; 0.17561043 0.15561253 0.16273931 0.14069397
0.5 0.3; 64.50499667 -90.73217855 110.23984011 106.03530979; 0.17564057 0.15556597 0.16270103 0.14069894
0.5 0.3; 64.52631579 -90.78947368 110.26315789 106.05263158; 0.17567071 0.15551941 0.16266275 0.1407039
0.5 0.3; 64.54763491 -90.84676882 110.28647568 106.06995336; 0.17570086 0.15547285 0.16262447 0.14070887
0.5 0.3; 64.56895403 -90.90406396 110.30979347 106.08727515; 0.175731 0.15542629 0.16258619 0.14071384
0.5 0.3; 64.59027315 -90.96135909 110.33311126 106.10459694; 0.17576115 0.15537973 0.16254791 0.1407188
0.5 0.3; 64.61159227 -91.01865423 110.35642905 106.12191872; 0.17579129 0.15533317 0.16250963 0.14072377
0.5 0.3; 64.63291139 -91.07594937 110.37974684 106.13924051; 0.17582143 0.15528661 0.16247135 0.14072873
0.5 0.3; 64.65423051 -91.1332445 110.40306462 106.15656229; 0.17585158 0.15524005 0.16243307 0.1407337
0.5 0.3; 64.67554963 -91.19053964 110.42638241 106.17388408; 0.17588172 0.15519349 0.16239479 0.14073867
0.5 0.3; 64.69686875 -91.24783478 110.4497002 106.19120586; 0.17591186 0.15514694 0.16235652 0.14074363
0.5 0.3; 64.71818787 -91.30512991 110.47301799 106.20852765; 0.17594201 0.15510038 0.16231824 0.1407486
0.5 0.3; 64.739507 -91.36242505 110.49633578 106.22584943; 0.17597215 0.15505382 0.16227996 0.14075357
0.5 0.3; 64.76082612 -91.41972019 110.51965356 106.24317122; 0.17600229 0.15500726 0.16224168 0.14075853
0.5 0.3; 64.78214524 -91.47701532 110.54297135 106.260493; 0.17603244 0.1549607 0.1622034 0.1407635
0.5 0.3; 64.80346436 -91.53431046 110.56628914 106.27781479; 0.17606258 0.15491414 0.16216512 0.14076846
0.5 0.3; 64.82478348 -91.5916056 110.58960693 106.29513658; 0.17609272 0.15486758 0.16212684 0.14077343
0.5 0.3; 64.8461026 -91.64890073 110.61292472 106.31245836; 0.17612287 0.15482102 0.16208856 0.1407784
0.5 0.3; 64.86742172 -91.70619587 110.6362425 106.32978015; 0.17615301 0.15477446 0.16205028 0.14078336
0.5 0.3; 64.88874084 -91.76349101 110.65956029 106.34710193; 0.17618316 0.1547279 0.162012 0.14078833
0.5 0.3; 64.91005996 -91.82078614 110.68287808 106.36442372; 0.1762133 0.15468134 0.16197373 0.1407933
0.5 0.3; 64.93137908 -91.87808128 110.70619587 106.3817455; 0.17624344 0.15463479 0.16193545 0.14079826
0.5 0.3; 64.9526982 -91.93537642 110.72951366 106.39906729; 0.17627359 0.15458823 0.16189717 0.14080323
0.5 0.3; 64.97401732 -91.99267155 110.75283145 106.41638907; 0.17630373 0.15454167 0.16185889 0.14080819
0.5 0.3; 64.99533644 -92.04996669 110.77614923 106.43371086; 0.17633387 0.15449511 0.16182061 0.14081316
0.5 0.3; 65.01665556 -92.10726183 110.79946702 106.45103264; 0.17636402 0.15444855 0.16178233 0.14081813
0.5 0.3; 65.03797468 -92.16455696 110.82278481 106.46835443; 0.17639416 0.15440199 0.16174405 0.14082309
0.5 0.3; 65.0592938 -92.2218521 110.8461026 106.48567622; 0.1764243 0.15435543 0.16170577 0.14082806
0.5 0.3; 65.08061292 -92.27914724 110.86942039 106.502998; 0.17645445 0.15430887 0.16166749 0.14083303
0.5 0.3; 65.10193205 -92.33644237 110.89273817 106.52031979; 0.17648459 0.15426231 0.16162921 0.14083799
0.5 0.3; 65.12325117 -92.39373751 110.91605596 106.53764157; 0.17651474 0.15421575 0.16159094 0.14084296
0.5 0.3; 65.14457029 -92.45103264 110.93937375 106.55496336; 0.17654488 0.1541692 0.16155266 0.14084792
0.5 0.3; 65.16588941 -92.50832778 110.96269154 106.57228514; 0.17657502 0.15412264 0.16151438 0.14085289
0.5 0.3; 65.18720853 -92.56562292 110.98600933 106.58960693; 0.17660517 0.15407608 0.1614761 0.14085786
0.5 0.3; 65.20852765 -92.62291805 111.00932712 106.60692871; 0.17663531 0.15402952 0.16143782 0.14086282
0.5 0.3; 65.22984677 -92.68021319 111.0326449 106.6242505; 0.17666545 0.15398296 0.16139954 0.14086779
0.5 0.3; 65.25116589 -92.73750833 111.05596269 106.64157229; 0.1766956 0.1539364 0.16136126 0.14087275
0.5 0.3; 65.27248501 -92.79480346 111.07928048 106.65889407; 0.17672574 0.15388984 0.16132298 0.14087772
0.5 0.3; 65.29380413 -92.8520986 111.10259827 106.67621586; 0.17675588 0.15384328 0.1612847 0.14088269
0.5 0.3; 65.31512325 -92.90939374 111.12591606 106.69353764; 0.17678603 0.15379672 0.16124642 0.14088765
0.5 0.3; 65.33644237 -92.96668887 111.14923384 106.71085943; 0.17681617 0.15375016 0.16120815 0.14089262
0.5 0.3; 65.35776149 -93.02398401 111.17255163 106.72818121; 0.17684631 0.15370361 0.16116987 0.14089759
0.5 0.3; 65.37908061 -93.08127915 111.19586942 106.745503; 0.17687646 0.15365705 0.16113159 0.14090255
0.5 0.3; 65.40039973 -93.13857428 111.21918721 106.76282478; 0.1769066 0.15361049 0.16109331 0.14090752
0.5 0.3; 65.42171885 -93.19586942 111.242505 106.78014657; 0.17693675 0.15356393 0.16105503 0.14091248
0.5 0.3; 65.44303797 -93.25316456 111.26582278 106.79746835; 0.17696689 0.15351737 0.16101675 0.14091745
0.5 0.3; 65.4643571 -93.31045969 111.28914057 106.81479014; 0.17699703 0.15347081 0.16097847 0.14092242
0.5 0.3; 65.48567622 -93.36775483 111.31245836 106.83211193; 0.17702718 0.15342425 0.16094019 0.14092738
0.5 0.3; 65.50699534 -93.42504997 111.33577615 106.84943371; 0.17705732 0.15337769 0.16090191 0.14093235
0.5 0.3; 65.52831446 -93.4823451 111.35909394 106.8667555; 0.17708746 0.15333113 0.16086363 0.14093732
0.5 0.3; 65.54963358 -93.53964024 111.38241173 106.88407728; 0.17711761 0.15328457 0.16082536 0.14094228
0.5 0.3; 65.5709527 -93.59693538 111.40572951 106.90139907; 0.17714775 0.15323801 0.16078708 0.14094725
0.5 0.3; 65.59227182 -93.65423051 111.4290473 106.91872085; 0.17717789 0.15319146 0.1607488 0.14095221
0.5 0.3; 65.61359094 -93.71152565 111.45236509 106.93604264; 0.17720804 0.1531449 0.16071052 0.14095718
0.5 0.3; 65.63491006 -93.76882079 111.47568288 106.95336442; 0.17723818 0.15309834 0.16067224 0.14096215
0.5 0.3; 65.65622918 -93.82611592 111.49900067 106.97068621; 0.17726832 0.15305178 0.16063396 0.14096711
0.5 0.3; 65.6775483 -93.88341106 111.52231845 106.98800799; 0.17729847 0.15300522 0.16059568 0.14097208
0.5 0.3; 65.69886742 -93.9407062 111.54563624 107.00532978; 0.17732861 0.15295866 0.1605574 0.14097705
0.5 0.3; 65.72018654 -93.99800133 111.56895403 107.02265157; 0.17735876 0.1529121 0.16051912 0.14098201
0.5 0.3; 65.74150566 -94.05529647 111.59227182 107.03997335; 0.1773889 0.15286554 0.16048084 0.14098698
0.5 0.3; 65.76282478 -94.11259161 111.61558961 107.05729514; 0.17741904 0.15281898 0.16044257 0.14099194
0.5 0.3; 65.7841439 -94.16988674 111.6389074 107.07461692; 0.17744919 0.15277242 0.16040429 0.14099691
0.5 0.3; 65.80546302 -94.22718188 111.66222518 107.09193871; 0.17747933 0.15272587 0.16036601 0.14100188
0.5 0.3; 65.82678215 -94.28447702 111.68554297 107.10926049; 0.17750947 0.15267931 0.16032773 0.14100684
0.5 0.3; 65.84810127 -94.34177215 111.70886076 107.12658228; 0.17753962 0.15263275 0.16028945 0.14101181
0.5 0.3; 65.86942039 -94.39906729 111.73217855 107.14390406; 0.17756976 0.15258619 0.16025117 0.14101677
0.5 0.3; 65.89073951 -94.45636243 111.75549634 107.16122585; 0.1775999 0.15253963 0.16021289 0.14102174
0.5 0.3; 65.91205863 -94.51365756 111.77881412 107.17854763; 0.17763005 0.15249307 0.16017461 0.14102671
0.5 0.3; 65.93337775 -94.5709527 111.80213191 107.19586942; 0.17766019 0.15244651 0.16013633 0.14103167
0.5 0.3; 65.95469687 -94.62824783 111.8254497 107.21319121; 0.17769034 0.15239995 0.16009805 0.14103664
0.5 0.3; 65.97601599 -94.68554297 111.84876749 107.23051299; 0.17772048 0.15235339 0.16005978 0.14104161
0.5 0.3; 65.99733511 -94.74283811 111.87208528 107.24783478; 0.17775062 0.15230683 0.1600215 0.14104657
0.5 0.3; 66.01865423 -94.80013324 111.89540306 107.26515656; 0.17778077 0.15226027 0.15998322 0.14105154
0.5 0.3; 66.03997335 -94.85742838 111.91872085 107.28247835; 0.17781091 0.15221372 0.15994494 0.1410565
0.5 0.3; 66.06129247 -94.91472352 111.94203864 107.29980013; 0.17784105 0.15216716 0.15990666 0.14106147
0.5 0.3; 66.08261159 -94.97201865 111.96535643 107.31712192; 0.1778712 0.1521206 0.15986838 0.14106644
0.5 0.3; 66.10393071 -95.02931379 111.98867422 107.3344437; 0.17790134 0.15207404 0.1598301 0.1410714
0.5 0.3; 66.12524983 -95.08660893 112.01199201 107.35176549; 0.17793148 0.15202748 0.15979182 0.14107637
0.5 0.3; 66.14656895 -95.14390406 112.03530979 107.36908728; 0.17796163 0.15198092 0.15975354 0.14108134
0.5 0.3; 66.16788807 -95.2011992 112.05862758 107.38640906; 0.17799177 0.15193436 0.15971526 0.1410863
0.5 0.3; 66.1892072 -95.25849434 112.08194537 107.40373085; 0.17802191 0.1518878 0.15967699 0.14109127
0.5 0.3; 66.21052632 -95.31578947 112.10526316 107.42105263; 0.17805206 0.15184124 0.15963871 0.14109623
0.5 0.3; 66.23184544 -95.37308461 112.12858095 107.43837442; 0.1780822 0.15179468 0.15960043 0.1411012
0.5 0.3; 66.25316456 -95.43037975 112.15189873 107.4556962; 0.17811235 0.15174813 0.15956215 0.14110617
0.5 0.3; 66.27448368 -95.48767488 112.17521652 107.47301799; 0.17814249 0.15170157 0.15952387 0.14111113
0.5 0.3; 66.2958028 -95.54497002 112.19853431 107.49033977; 0.17817263 0.15165501 0.15948559 0.1411161
0.5 0.3; 66.31712192 -95.60226516 112.2218521 107.50766156; 0.17820278 0.15160845 0.15944731 0.14112106
0.5 0.3; 66.33844104 -95.65956029 112.24516989 107.52498334; 0.17823292 0.15156189 0.15940903 0.14112603
0.5 0.3; 66.35976016 -95.71685543 112.26848767 107.54230513; 0.17826306 0.15151533 0.15937075 0.141131
0.5 0.3; 66.38107928 -95.77415057 112.29180546 107.55962692; 0.17829321 0.15146877 0.15933247 0.14113596
0.5 0.3; 66.4023984 -95.8314457 112.31512325 107.5769487; 0.17832335 0.15142221 0.1592942 0.14114093
0.5 0.3; 66.42371752 -95.88874084 112.33844104 107.59427049; 0.17835349 0.15137565 0.15925592 0.1411459
0.5 0.3; 66.44503664 -95.94603598 112.36175883 107.61159227; 0.17838364 0.15132909 0.15921764 0.14115086
0.5 0.3; 66.46635576 -96.00333111 112.38507662 107.62891406; 0.17841378 0.15128253 0.15917936 0.14115583
0.5 0.3; 66.48767488 -96.06062625 112.4083944 107.64623584; 0.17844392 0.15123598 0.15914108 0.14116079
0.5 0.3; 66.508994 -96.11792139 112.43171219 107.66355763; 0.17847407 0.15118942 0.1591028 0.14116576
0.5 0.3; 66.53031312 -96.17521652 112.45502998 107.68087941; 0.17850421 0.15114286 0.15906452 0.14117073
0.5 0.3; 66.55163225 -96.23251166 112.47834777 107.6982012; 0.17853436 0.1510963 0.15902624 0.14117569
0.5 0.3; 66.57295137 -96.2898068 112.50166556 107.71552298; 0.1785645 0.15104974 0.15898796 0.14118066
0.5 0.3; 66.59427049 -96.34710193 112.52498334 107.73284477; 0.17859464 0.15100318 0.15894968 0.14118563
0.5 0.3; 66.61558961 -96.40439707 112.54830113 107.75016656; 0.17862479 0.15095662 0.15891141 0.14119059
0.5 0.3; 66.63690873 -96.46169221 112.57161892 107.76748834; 0.17865493 0.15091006 0.15887313 0.14119556
0.5 0.3; 66.65822785 -96.51898734 112.59493671 107.78481013; 0.17868507 0.1508635 0.15883485 0.14120052
0.5 0.3; 66.67954697 -96.57628248 112.6182545 107.80213191; 0.17871522 0.15081694 0.15879657 0.14120549
0.5 0.3; 66.70086609 -96.63357761 112.64157229 107.8194537; 0.17874536 0.15077039 0.15875829 0.14121046
0.5 0.3; 66.72218521 -96.69087275 112.66489007 107.83677548; 0.1787755 0.15072383 0.15872001 0.14121542
0.5 0.3; 66.74350433 -96.74816789 112.68820786 107.85409727; 0.17880565 0.15067727 0.15868173 0.14122039
0.5 0.3; 66.76482345 -96.80546302 112.71152565 107.87141905; 0.17883579 0.15063071 0.15864345 0.14122536
0.5 0.3; 66.78614257 -96.86275816 112.73484344 107.88874084; 0.17886593 0.15058415 0.15860517 0.14123032
0.5 0.3; 66.80746169 -96.9200533 112.75816123 107.90606262; 0.17889608 0.15053759 0.15856689 0.14123529
0.5 0.3; 66.82878081 -96.97734843 112.78147901 107.92338441; 0.17892622 0.15049103 0.15852862 0.14124025
0.5 0.3; 66.85009993 -97.03464357 112.8047968 107.9407062; 0.17895637 0.15044447 0.15849034 0.14124522
0.5 0.3; 66.87141905 -97.09193871 112.82811459 107.95802798; 0.17898651 0.15039791 0.15845206 0.14125019
0.5 0.3; 66.89273817 -97.14923384 112.85143238 107.97534977; 0.17901665 0.15035135 0.15841378 0.14125515
0.5 0.3; 66.9140573 -97.20652898 112.87475017 107.99267155; 0.1790468 0.15030479 0.1583755 0.14126012
0.5 0.3; 66.93537642 -97.26382412 112.89806795 108.00999334; 0.17907694 0.15025824 0.15833722 0.14126508
0.5 0.3; 66.95669554 -97.32111925 112.92138574 108.02731512; 0.17910708 0.15021168 0.15829894 0.14127005
0.5 0.3; 66.97801466 -97.37841439 112.94470353 108.04463691; 0.17913723 0.15016512 0.15826066 0.14127502
0.5 0.3; 66.99933378 -97.43570953 112.96802132 108.06195869; 0.17916737 0.15011856 0.15822238 0.14127998
0.5 0.3; 67.0206529 -97.49300466 112.99133911 108.07928048; 0.17919751 0.150072 0.1581841 0.14128495
0.5 0.3; 67.04197202 -97.5502998 113.0146569 108.09660227; 0.17922766 0.15002544 0.15814583 0.14128992
0.5 0.3; 67.06329114 -97.60759494 113.03797468 108.11392405; 0.1792578 0.14997888 0.15810755 0.14129488
0.5 0.3; 67.08461026 -97.66489007 113.06129247 108.13124584; 0.17928795 0.14993232 0.15806927 0.14129985
0.5 0.3; 67.10592938 -97.72218521 113.08461026 108.14856762; 0.17931809 0.14988576 0.15803099 0.14130481
0.5 0.3; 67.1272485 -97.77948035 113.10792805 108.16588941; 0.17934823 0.1498392 0.15799271 0.14130978
0.5 0.3; 67.14856762 -97.83677548 113.13124584 108.18321119; 0.17937838 0.14979265 0.15795443 0.14131475
0.5 0.3; 67.16988674 -97.89407062 113.15456362 108.20053298; 0.17940852 0.14974609 0.15791615 0.14131971
0.5 0.3; 67.19120586 -97.95136576 113.17788141 108.21785476; 0.17943866 0.14969953 0.15787787 0.14132468
0.5 0.3; 67.21252498 -98.00866089 113.2011992 108.23517655; 0.17946881 0.14965297 0.15783959 0.14132965
0.5 0.3; 67.2338441 -98.06595603 113.22451699 108.25249833; 0.17949895 0.14960641 0.15780131 0.14133461
0.5 0.3; 67.25516322 -98.12325117 113.24783478 108.26982012; 0.17952909 0.14955985 0.15776304 0.14133958
0.5 0.3; 67.27648235 -98.1805463 113.27115256 108.28714191; 0.17955924 0.14951329 0.15772476 0.14134454
0.5 0.3; 67.29780147 -98.23784144 113.29447035 108.30446369; 0.17958938 0.14946673 0.15768648 0.14134951
0.5 0.3; 67.31912059 -98.29513658 113.31778814 108.32178548; 0.17961952 0.14942017 0.1576482 0.14135448
0.5 0.3; 67.34043971 -98.35243171 113.34110593 108.33910726; 0.17964967 0.14937361 0.15760992 0.14135944
0.5 0.3; 67.36175883 -98.40972685 113.36442372 108.35642905; 0.17967981 0.14932705 0.15757164 0.14136441
0.5 0.3; 67.38307795 -98.46702199 113.38774151 108.37375083; 0.17970996 0.1492805 0.15753336 0.14136938
0.5 0.3; 67.40439707 -98.52431712 113.41105929 108.39107262; 0.1797401 0.14923394 0.15749508 0.14137434
0.5 0.3; 67.42571619 -98.58161226 113.43437708 108.4083944; 0.17977024 0.14918738 0.1574568 0.14137931
0.5 0.3; 67.44703531 -98.6389074 113.45769487 108.42571619; 0.17980039 0.14914082 0.15741852 0.14138427
0.5 0.3; 67.46835443 -98.69620253 113.48101266 108.44303797; 0.17983053 0.14909426 0.15738025 0.14138924
0.5 0.3; 67.48967355 -98.75349767 113.50433045 108.46035976; 0.17986067 0.1490477 0.15734197 0.14139421
0.5 0.3; 67.51099267 -98.8107928 113.52764823 108.47768155; 0.17989082 0.14900114 0.15730369 0.14139917
0.5 0.3; 67.53231179 -98.86808794 113.55096602 108.49500333; 0.17992096 0.14895458 0.15726541 0.14140414
0.5 0.3; 67.55363091 -98.92538308 113.57428381 108.51232512; 0.1799511 0.14890802 0.15722713 0.1414091
0.5 0.3; 67.57495003 -98.98267821 113.5976016 108.5296469; 0.17998125 0.14886146 0.15718885 0.14141407
0.5 0.3; 67.59626915 -99.03997335 113.62091939 108.54696869; 0.18001139 0.14881491 0.15715057 0.14141904
0.5 0.3; 67.61758827 -99.09726849 113.64423718 108.56429047; 0.18004153 0.14876835 0.15711229 0.141424
0.5 0.3; 67.6389074 -99.15456362 113.66755496 108.58161226; 0.18007168 0.14872179 0.15707401 0.14142897
0.5 0.3; 67.66022652 -99.21185876 113.69087275 108.59893404; 0.18010182 0.14867523 0.15703573 0.14143394
0.5 0.3; 67.68154564 -99.2691539 113.71419054 108.61625583; 0.18013197 0.14862867 0.15699746 0.1414389
0.5 0.3; 67.70286476 -99.32644903 113.73750833 108.63357761; 0.18016211 0.14858211 0.15695918 0.14144387
0.5 0.3; 67.72418388 -99.38374417 113.76082612 108.6508994; 0.18019225 0.14853555 0.1569209 0.14144883
0.5 0.3; 67.745503 -99.44103931 113.7841439 108.66822119; 0.1802224 0.14848899 0.15688262 0.1414538
0.5 0.3; 67.76682212 -99.49833444 113.80746169 108.68554297; 0.18025254 0.14844243 0.15684434 0.14145877
0.5 0.3; 67.78814124 -99.55562958 113.83077948 108.70286476; 0.18028268 0.14839587 0.15680606 0.14146373
0.5 0.3; 67.80946036 -99.61292472 113.85409727 108.72018654; 0.18031283 0.14834931 0.15676778 0.1414687
0.5 0.3; 67.83077948 -99.67021985 113.87741506 108.73750833; 0.18034297 0.14830276 0.1567295 0.14147367
0.5 0.3; 67.8520986 -99.72751499 113.90073284 108.75483011; 0.18037311 0.1482562 0.15669122 0.14147863
0.5 0.3; 67.87341772 -99.78481013 113.92405063 108.7721519; 0.18040326 0.14820964 0.15665294 0.1414836
0.5 0.3; 67.89473684 -99.84210526 113.94736842 108.78947368; 0.1804334 0.14816308 0.15661467 0.14148856
0.5 0.3; 67.91605596 -99.8994004 113.97068621 108.80679547; 0.18046354 0.14811652 0.15657639 0.14149353
0.5 0.3; 67.93737508 -99.95669554 113.994004 108.82411726; 0.18049369 0.14806996 0.15653811 0.1414985
0.5 0.3; 67.9586942 -100.01399067 114.01732179 108.84143904; 0.18052383 0.1480234 0.15649983 0.14150346
0.5 0.3; 67.98001332 -100.07128581 114.04063957 108.85876083; 0.18055398 0.14797684 0.15646155 0.14150843
0.5 0.3; 68.00133245 -100.12858095 114.06395736 108.87608261; 0.18058412 0.14793028 0.15642327 0.14151339
0.5 0.3; 68.02265157 -100.18587608 114.08727515 108.8934044; 0.18061426 0.14788372 0.15638499 0.14151836
0.5 0.3; 68.04397069 -100.24317122 114.11059294 108.91072618; 0.18064441 0.14783717 0.15634671 0.14152333
0.5 0.3; 68.06528981 -100.30046636 114.13391073 108.92804797; 0.18067455 0.14779061 0.15630843 0.14152829
0.5 0.3; 68.08660893 -100.35776149 114.15722851 108.94536975; 0.18070469 0.14774405 0.15627015 0.14153326
0.5 0.3; 68.10792805 -100.41505663 114.1805463 108.96269154; 0.18073484 0.14769749 0.15623188 0.14153823
0.5 0.3; 68.12924717 -100.47235177 114.20386409 108.98001332; 0.18076498 0.14765093 0.1561936 0.14154319
0.5 0.3; 68.15056629 -100.5296469 114.22718188 108.99733511; 0.18079512 0.14760437 0.15615532 0.14154816
0.5 0.3; 68.17188541 -100.58694204 114.25049967 109.0146569; 0.18082527 0.14755781 0.15611704 0.14155312
0.5 0.3; 68.19320453 -100.64423718 114.27381746 109.03197868; 0.18085541 0.14751125 0.15607876 0.14155809
0.5 0.3; 68.21452365 -100.70153231 114.29713524 109.04930047; 0.18088556 0.14746469 0.15604048 0.14156306
0.5 0.3; 68.23584277 -100.75882745 114.32045303 109.06662225; 0.1809157 0.14741813 0.1560022 0.14156802
0.5 0.3; 68.25716189 -100.81612258 114.34377082 109.08394404; 0.18094584 0.14737158 0.15596392 0.14157299
0.5 0.3; 68.27848101 -100.87341772 114.36708861 109.10126582; 0.18097599 0.14732502 0.15592564 0.14157796
0.5 0.3; 68.29980013 -100.93071286 114.3904064 109.11858761; 0.18100613 0.14727846 0.15588736 0.14158292
0.5 0.3; 68.32111925 -100.98800799 114.41372418 109.13590939; 0.18103627 0.1472319 0.15584909 0.14158789
0.5 0.3; 68.34243837 -101.04530313 114.43704197 109.15323118; 0.18106642 0.14718534 0.15581081 0.14159285
0.5 0.3; 68.3637575 -101.10259827 114.46035976 109.17055296; 0.18109656 0.14713878 0.15577253 0.14159782
0.5 0.3; 68.38507662 -101.1598934 114.48367755 109.18787475; 0.1811267 0.14709222 0.15573425 0.14160279
0.5 0.3; 68.40639574 -101.21718854 114.50699534 109.20519654; 0.18115685 0.14704566 0.15569597 0.14160775
0.5 0.3; 68.42771486 -101.27448368 114.53031312 109.22251832; 0.18118699 0.1469991 0.15565769 0.14161272
0.5 0.3; 68.44903398 -101.33177881 114.55363091 109.23984011; 0.18121713 0.14695254 0.15561941 0.14161769
0.5 0.3; 68.4703531 -101.38907395 114.5769487 109.25716189; 0.18124728 0.14690598 0.15558113 0.14162265
